city_name,latitude,longitude,capital,population,country_id
Hokota,36.1587,140.5164,0,45910,72
Shima,34.3333,136.8333,0,45834,72
Kariya,34.7517,134.3931,0,45473,72
Hokuto,41.8241,140.653,0,45661,72
Kitakata,37.6511,139.8748,0,45590,72
Numata,36.646,139.0442,0,45132,72
Sugito,36.0258,139.7367,0,43755,72
Nanjo,26.1631,127.7706,0,44318,72
Sakura,36.6853,139.9664,0,44777,72
Tateyama,34.9966,139.87,0,44692,72
Iwanuma,38.1043,140.8702,0,44340,72
Nagaizumi,35.1377,138.8972,0,43204,72
Taketoyo,34.8511,136.9147,0,43095,72
Kikuyo,32.8625,130.8287,0,43443,72
Masuda,34.6667,131.85,0,44474,72
Ogimachi,33.25,130.2,0,43787,72
Hagi,34.4,131.4,0,44118,72
Otofuke,42.9942,143.1981,0,44049,72
Goshikicho-aihara-minamidani,34.3,134.7833,0,43914,72
Himi,36.8567,136.9731,0,43747,72
Yatomi,35.1167,136.7167,0,43038,72
Taniyama-chuo,31.5211,130.5176,0,42683,72
Shinshiro,34.9159,137.4986,0,43620,72
Hokuto,35.7765,138.4236,0,43452,72
Makinohara,34.7333,138.2167,0,43061,72
Shimabara,32.7878,130.3697,0,42858,72
Kota,34.8645,137.1658,0,42523,72
Kobayashi,31.9944,130.9517,0,43114,72
Miura,35.15,139.6167,0,41807,72
Awaji,34.4333,134.9167,0,42597,72
Obita,32.8252,129.8751,0,41341,72
Kasai,34.9333,134.8333,0,42290,72
Akaiwa,34.7553,134.0189,0,42341,72
Futtsu,35.3041,139.857,0,42280,72
Nakano,36.742,138.3694,0,41972,72
Maniwa,35.0758,133.7525,0,42259,72
Minamishimabara,32.6667,130.3,0,41903,72
Shimotsuma,36.1844,139.9675,0,41499,72
Nanbei,35.3167,139.1,0,41259,72
Yuzawa,39.1641,140.4948,0,41601,72
Masaki,33.7833,132.7167,0,39681,72
Kitaibaraki,36.8019,140.751,0,41352,72
Komoro,36.3275,138.4258,0,41066,72
Sumoto,34.35,134.9,0,41056,72
Unzen,32.8353,130.1875,0,41018,72
Amami,28.3783,129.4944,0,41049,72
Uozu,36.8273,137.4092,0,40828,72
Kato,34.9167,134.9667,0,40728,72
Yomitan,26.3961,127.7444,0,39791,72
Komono,35.02,136.5075,0,40329,72
Agano,37.8344,139.226,0,40382,72
Aizawa,35.5288,139.3216,0,39260,72
Ozu,33.5,132.55,0,40289,72
Itoigawa,37.039,137.8627,0,40200,72
Kasumigaura,36.1517,140.2371,0,39993,72
Sagae,38.3809,140.276,0,39854,72
Kurobeshin,36.8667,137.45,0,39718,72
Mibu,36.4422,139.8147,0,39151,72
Takikawa,43.5578,141.9104,0,39266,72
Mitsuke,37.5316,138.9127,0,39024,72
Shibata,38.0566,140.7658,0,38638,72
Tamba-sasayama,35.0725,135.2219,0,39245,72
Higashimatsushima,38.4263,141.2104,0,38880,72
Inashiki,35.9565,140.3239,0,38853,72
Yoshinogawa,34.0631,134.3614,0,38726,72
Umi,33.5675,130.5111,0,37713,72
Hitachiomiya,36.5425,140.4109,0,38836,72
Omagari,39.4531,140.4754,0,38794,72
Sakuragawa,36.3273,140.0906,0,38677,72
Ibusuki,31.2528,130.6331,0,38571,72
Gujo,35.7486,136.9643,0,38747,72
Nishiwaki,34.9903,134.9722,0,38479,72
Tokai,36.473,140.5661,0,37700,72
Misawa,40.6831,141.3691,0,38351,72
Ibara,34.6,133.4667,0,38236,72
Katsuragi,34.4833,135.7333,0,37225,72
Maibara,35.3167,136.2833,0,37374,72
Tamamura,36.3044,139.1149,0,36041,72
Seika,34.7667,135.7833,0,35951,72
Kannan,35.0889,138.9534,0,36607,72
Tsubata,36.6692,136.7288,0,36728,72
Fuchucho,34.565,133.2419,0,36754,72
Soma,37.7967,140.9196,0,36752,72
Mizunami,35.3618,137.2545,0,36721,72
Komatsushimacho,34.0003,134.5844,0,36123,72
Kanada,33.776,130.9805,0,36075,72
Yasugicho,35.4283,133.2536,0,36713,72
Uto,32.6828,130.6669,0,35947,72
Morohongo,35.9415,139.316,0,35370,72
Rifu,38.3303,140.9759,0,35521,72
Miyajima,33.15,130.4667,0,35665,72
Setouchi,34.6667,134.1,0,35624,72
Atami,35.096,139.0716,0,35276,72
Usuki,33.1333,131.8,0,35681,72
Isumi,35.2539,140.3852,0,35570,72
Minami-boso,35.0432,139.84,0,35454,72
Ofunato,39.068,141.7252,0,35452,72
Kahoku,36.7198,136.7067,0,34936,72
Kamata,33.5632,130.7118,0,35208,72
Unnan,35.2833,132.9,0,35366,72
Ozu,32.879,130.8683,0,34975,72
Tamura,37.4333,140.5667,0,35042,72
Iyo,33.75,132.7,0,34927,72
Seiyo,33.3628,132.5108,0,34898,72
Sosa,35.7075,140.5642,0,34427,72
Shingu,33.7153,130.4465,0,33017,72
Awa,34.1014,134.2964,0,34569,72
Abashiri,44.0167,144.2667,0,34640,72
Ofunato,39.0819,141.7086,0,34568,72
Goto,32.7,128.8333,0,34425,72
Inabe,35.1156,136.5614,0,34323,72
Shinjo,38.7667,140.3,0,34284,72
Toon,33.7833,132.8667,0,34195,72
Shiso,35,134.55,0,34116,72
Uonuma,37.2301,138.9615,0,34112,72
Mizuho,35.772,139.354,0,32108,72
Ojiya,37.3144,138.7951,0,33729,72
Ono,35.9797,136.4875,0,33640,72
Sakaiminato,35.5333,133.2333,0,32503,72
Osawa,33.2,130.3833,0,32609,72
Taishi,34.8333,134.5724,0,33321,72
Date,42.4719,140.8647,0,33404,72
Shobara,34.8544,133.0192,0,33409,72
Hayama,35.2725,139.5861,0,31546,72
Watari,38.0442,140.8676,0,32846,72
Minamikyushu,31.3778,130.4419,0,33115,72
Asakuchi,34.5247,133.5875,0,32669,72
Shimotoba,34.8838,135.663,0,31292,72
Kamaishi,39.2758,141.8857,0,33061,72
Bungoono,32.9833,131.5833,0,33066,72
Mashiki,32.8006,130.817,0,32587,72
Wakabadai,45.4156,141.6731,0,33036,72
Yamanashi,35.6934,138.6869,0,32925,72
So,31.6536,131.0194,0,32849,72
Oiso,35.3069,139.3113,0,31121,72
Kuji,40.1905,141.7757,0,32813,72
Yufu,33.1833,131.4333,0,32698,72
Kaizu,35.2206,136.6365,0,32493,72
Motosu,35.483,136.6786,0,32664,72
Shiroishi,38.0025,140.6197,0,32570,72
Yorii,36.1183,139.193,0,32172,72
Minamisatsuma,31.4169,130.3228,0,32503,72
Shimanto,33,132.9333,0,32551,72
Tawaramoto,34.5566,135.795,0,30950,72
Zentsujicho,34.2167,133.7833,0,31620,72
Konan,33.5667,133.7,0,32123,72
Namerikawa,36.7644,137.3412,0,32317,72
Shimizucho,35.099,138.9029,0,31652,72
Nagato,34.3722,131.1833,0,32183,72
Bizen,34.7453,134.1889,0,32077,72
Odacho-oda,35.1833,132.5,0,32102,72
Shima,39.5544,141.1555,0,32036,72
Yaese,26.1582,127.7186,0,30974,72
Chuo,35.5996,138.6339,0,31053,72
Namegata,35.9905,140.489,0,31828,72
Komagane,35.7288,137.9339,0,31763,72
Sasaguri,33.6239,130.5262,0,31092,72
Katagami,39.8832,139.9886,0,31558,72
Kuroishi,40.6426,140.6113,0,31604,72
Maebara,35.114,140.0989,0,31554,72
Ayabe,35.3,135.2667,0,31537,72
Yawatahama-shi,33.4667,132.4167,0,31363,72
Ibaraki,36.2869,140.4245,0,31278,72
Okagaki,33.8536,130.6111,0,30891,72
Hitoyoshi,32.2167,130.75,0,31332,72
Kaminokawa,36.4393,139.9099,0,30886,72
Yaita,36.8067,139.9241,0,31145,72
Nantan,35.1,135.4667,0,31075,72
Omaezaki,34.6379,138.1281,0,30562,72
Kamisato,36.2516,139.1447,0,29987,72
Inami,34.7488,134.9135,0,30148,72
Kanzakimachi-kanzaki,33.3167,130.3667,0,30686,72
Tsuruno,40.8087,140.3801,0,30760,72
Yanai,33.9667,132.1167,0,30461,72
Yunoshima,35.8059,137.2441,0,30641,72
Motomiya,37.5132,140.3938,0,30253,72
Nanyo,38.0551,140.1476,0,30343,72
Ono,35.9797,136.4875,0,30449,72
Hirakawacho,40.5841,140.5665,0,30326,72
Togitsu,32.8289,129.8486,0,29025,72
Tsuru,35.5515,138.9054,0,30193,72
Myoko,37.0252,138.2535,0,30300,72
Matsubushi,35.9258,139.8152,0,28494,72
Sue,33.5872,130.5072,0,28489,72
Yoshida,34.7709,138.252,0,28811,72
Chikuzen,33.457,130.5952,0,29608,72
Inagawa,34.8951,135.3761,0,29571,72
Kitaakita,40.226,140.3708,0,29696,72
Takanezawa,36.631,139.9865,0,29123,72
Tomi,36.3594,138.3304,0,29213,72
Shibushi,31.5,131.05,0,29267,72
Agui,34.9329,136.9153,0,28176,72
Kaminoyama,38.1496,140.2679,0,29141,72
Ikaruga,34.6088,135.7306,0,27330,72
Koshu,35.7043,138.7294,0,29017,72
Nirasaki,35.7089,138.4461,0,28896,72
Hanawa,40.2158,140.7884,0,28929,72
Hirado,33.3667,129.55,0,28822,72
Takahashi,34.7914,133.6164,0,28825,72
Asago,35.3333,134.85,0,28802,72
Ogawa,36.0567,139.2618,0,28386,72
Oyabe,36.6755,136.8687,0,28634,72
Saito,32.1167,131.4,0,28618,72
Aioi,34.8,134.4667,0,28350,72
Izu,34.9765,138.9468,0,28493,72
Tsushima,34.2,129.2833,0,28456,72
Higashikagawa,34.25,134.3667,0,28305,72
Taiwa,38.4373,140.8864,0,28307,72
Hiji,33.3694,131.5324,0,27887,72
Obama,35.4957,135.7466,0,28142,72
Honcho,41.8957,140.6944,0,28073,72
Mima,34.05,134.1667,0,28087,72
Tainai,38.0597,139.4103,0,28004,72
Yahaba,39.606,141.1429,0,27638,72
Kakuda,37.977,140.7821,0,27848,72
Hikawa,35.3929,132.8432,0,27641,72
Kashima,33.1036,130.0989,0,27710,72
Ouda-yamaguchi,34.5167,135.9667,0,27747,72
Uchinada,36.6536,136.645,0,26503,72
Kitsuki,33.4167,131.6167,0,27668,72
Itako,35.9471,140.5554,0,27373,72
Ukiha,33.35,130.75,0,27474,72
Gojo,34.3486,135.6964,0,27578,72
Niimi,34.9739,133.4731,0,27526,72
Takahagi,36.7192,140.7167,0,27251,72
Awara,36.2113,136.229,0,27107,72
Ichikikushikino,31.7167,130.2667,0,27080,72
Akitakata,34.6631,132.7064,0,27249,72
Miki,34.2682,134.1344,0,26859,72
Nayoro,44.3559,142.4632,0,27062,72
Tarui,35.3663,136.5379,0,26558,72
Yoro,35.3084,136.5614,0,26565,72
Miyanaga,33.7167,130.6667,0,26690,72
Otake,34.2333,132.2167,0,26458,72
Toin,35.0741,136.5836,0,25658,72
Shingu,33.7167,136,0,26628,72
Makubetsu,42.9085,143.3561,0,26444,72
Ora,36.2524,139.4623,0,25623,72
Arida,34.0833,135.1333,0,25737,72
Kami,33.6,133.6833,0,26376,72
Saikaicho-kobago,32.9333,129.65,0,26188,72
Oguchi,35.3325,136.9078,0,24234,72
Nagai,38.1075,140.0405,0,25836,72
Tosa,33.5,133.4333,0,25665,72
Omachi,36.503,137.8511,0,25883,72
Miyaki,33.3249,130.4546,0,25386,72
Kunisakimachi-tsurugawa,33.5653,131.7311,0,25790,72
Ureshinomachi-shimojuku,33.1333,130.0667,0,25593,72
Nogi,36.2332,139.7407,0,24903,72
Ishii,34.0742,134.4406,0,24856,72
Mimata,31.7307,131.125,0,25474,72
Fujikawaguchiko,35.4973,138.7549,0,25495,72
Mimasaka,35.0086,134.1486,0,25497,72
Yamagata,35.5061,136.7811,0,25325,72
Aridagawa,34.0575,135.2162,0,25169,72
Tono,39.3279,141.5334,0,25181,72
Minowa,35.915,137.9819,0,24887,72
Ninohe,40.2713,141.3048,0,25083,72
Kamo,37.6663,139.0402,0,25086,72
Tateyama,36.6636,137.3137,0,24996,72
Iki,33.7497,129.6914,0,24873,72
Nemuro,43.3301,145.5829,0,24858,72
Aso,32.9483,131.1239,0,24820,72
Oga,39.8868,139.8476,0,24690,72
Oirase,40.5992,141.3977,0,24407,72
Gose,34.4667,135.7333,0,24317,72
Nasukarasuyama,36.6569,140.1514,0,24456,72
Buzen,33.6167,131.1333,0,24369,72
Sakai,36.1085,139.7949,0,24035,72
Senboku,39.7017,140.7315,0,24515,72
Ogawara,38.0494,140.7308,0,23586,72
Isa,32.0572,130.6131,0,24131,72
Kamiamakusa,32.5,130.4167,0,23973,72
Misato,38.5444,141.0567,0,23796,72
Yugawara,35.1479,139.1083,0,23480,72
Wajimazakimachi,37.3906,136.8992,0,23906,72
Ikeda,35.4423,136.573,0,23310,72
Nyuzen,36.9335,137.5021,0,23537,72
Takehara,34.3333,132.9167,0,23631,72
Hachimantai,39.9561,141.0711,0,23742,72
Tadotsu,34.2729,133.7586,0,22813,72
Miyoshi,34.026,133.8072,0,23500,72
Nasu,37.0198,140.121,0,23435,72
Kumano,34.3358,132.5847,0,22760,72
Nakagusuku,26.2678,127.7914,0,21924,72
Yoshioka,36.4474,139.0097,0,22234,72
Minamata,32.2167,130.4,0,23155,72
Mine,34.1631,131.2083,0,23236,72
Gobo,33.8833,135.15,0,22744,72
Nakashunbetsu,43.5552,144.9714,0,23211,72
Nikaho,39.203,139.9077,0,22981,72
Meiwa,34.55,136.6167,0,22523,72
Ono,35.4706,136.6276,0,22375,72
Ayagawa,34.2496,133.923,0,22730,72
Mihama,34.7789,136.9082,0,22440,72
Gotsucho,35.0167,132.2167,0,22838,72
Uenohara,35.6302,139.1113,0,22557,72
Furukawa,36.2381,137.1862,0,22585,72
Yokoshibahikari,35.6658,140.5048,0,22271,72
Otsuki,35.6106,138.94,0,22356,72
Takahata,38.0027,140.1891,0,22242,72
Murayama,38.4833,140.3833,0,22222,72
Honmachi,36.0609,136.5006,0,22047,72
Shiroishi,33.1811,130.1434,0,21902,72
Bungotakada,33.55,131.45,0,21901,72
Shinhidaka,42.3413,142.3686,0,21873,72
Fukuyoshi,33.6832,130.78,0,21360,72
Yabu,35.4,134.7667,0,21813,72
Mashiko,36.4673,140.0934,0,21621,72
Etajima,34.2167,132.45,0,21557,72
Kami,38.5718,140.8548,0,21666,72
Aisho,35.1688,136.2123,0,20913,72
Matsuura,33.3333,129.7167,0,21261,72
Shisui,35.7249,140.2695,0,20278,72
Mobetsu,44.3564,143.3544,0,21317,72
Yachiyo,36.1816,139.8911,0,20838,72
Hino,35.018,136.246,0,20945,72
Furano,43.342,142.3832,0,21071,72
Ino,33.5487,133.4278,0,20750,72
Shimogamo,34.6795,138.9453,0,20499,72
Nishigo,37.1417,140.1554,0,20508,72
Ryuyo,34.6783,137.8167,0,19756,72
Bibai,43.3329,141.8538,0,20507,72
Susaki,33.3925,133.2931,0,20424,72
Namegawa,36.066,139.361,0,19885,72
Sakae,35.8408,140.2439,0,19902,72
Tobe,33.7492,132.7922,0,20290,72
Takanabe,32.128,131.5033,0,20030,72
Rumoi,43.941,141.637,0,20260,72
Hirokawa,33.2415,130.5515,0,19801,72
Hakui,36.8936,136.779,0,20031,72
Satsuma,31.9057,130.4556,0,20093,72
Fukagawa,43.7233,142.0536,0,20086,72
Makurazaki,31.2728,130.2969,0,19817,72
Shirahama,33.6781,135.3481,0,19976,72
Shonai,38.8499,139.9047,0,19977,72
Yosano,35.5653,135.1529,0,19726,72
Echizen,35.9742,136.1298,0,19708,72
Kitatajima,35.9821,139.4816,0,19362,72
Karuizawa,36.3484,138.597,0,19648,72
Taketa,32.9667,131.4,0,19688,72
Fukusaki,34.9503,134.7603,0,19143,72
Ibigawa,35.4873,136.5686,0,19519,72
Godo,35.4174,136.6085,0,18505,72
Kushiro,42.9961,144.4661,0,19391,72
Onga,33.8479,130.6683,0,18609,72
Mino,35.5448,136.9076,0,19266,72
Kamiichi,36.6984,137.3624,0,19318,72
Iiyama,36.8516,138.3655,0,19279,72
Mukaiengaru,44.0621,143.5276,0,19358,72
Taka,35.0503,134.9234,0,19227,72
Ainan,32.9667,132.5833,0,19131,72
Mure,34.3376,134.1397,0,18108,72
Sukumo,32.9333,132.7167,0,19124,72
Arita,33.2106,129.849,0,18867,72
Akune,32.0167,130.2167,0,19009,72
Aizumisato,37.4649,139.8342,0,19078,72
Shichigahama,38.3045,141.0591,0,17793,72
Eiheiji,36.0922,136.2987,0,18921,72
Shimomura,36.0696,138.0802,0,18801,72
Motomachi,43.8242,144.1074,0,18943,72
Heguri,34.6292,135.7006,0,18088,72
Miyatoko,33.6992,130.9202,0,18599,72
Tatsuno,35.9824,137.9876,0,18503,72
Misato,39.4616,140.5821,0,18493,72
Yoshimi,36.0399,139.4538,0,18133,72
Kunitomi,31.9906,131.3235,0,18460,72
Ranzan,36.0565,139.3205,0,17954,72
Toyono,34.9189,135.4941,0,18011,72
Kitanakagusuku,26.3011,127.7931,0,17038,72
Taku,33.2833,130.1167,0,18215,72
Yoichi,43.1953,140.7835,0,18252,72
Memuro-minami,42.9119,143.0508,0,18329,72
Shika,37.0062,136.778,0,18275,72
Oyama,35.3601,138.9873,0,18181,72
Kishi,35.3364,139.1232,0,18204,72
Oi,35.3266,139.1565,0,17062,72
Kiyama,33.427,130.5232,0,17455,72
Rikuzen-takata,39.028,141.6254,0,18153,72
Minamishibetsucho,44.1786,142.4001,0,18138,72
Shirosato,36.4792,140.3762,0,17916,72
Arai,34.6833,137.5667,0,16975,72
Mitake,35.4344,137.1307,0,17536,72
Kahoku,38.4263,140.3143,0,17435,72
Kitahiroshima,34.6746,132.5384,0,17669,72
Hinode,35.7421,139.2574,0,17016,72
Toba,34.4813,136.8434,0,17421,72
Ebino,32.0333,130.8167,0,17508,72
Shin-kamigoto,32.9844,129.0733,0,17479,72
Miharu,37.4406,140.4932,0,17319,72
Kadogawa,32.4712,131.6461,0,17341,72
Mori,34.8356,137.9271,0,17333,72
Manno,34.1923,133.8414,0,17324,72
Minakami,36.6786,138.9991,0,17223,72
Minamichita,34.7151,136.9298,0,16805,72
Tsuiki,33.6561,131.0562,0,17067,72
Yabuki,37.2013,140.3386,0,16823,72
Kumage,34.0495,131.969,0,16666,72
Oyodo,34.3906,135.7897,0,16469,72
Katsuura,35.15,140.3167,0,16723,72
Kushima,31.4681,131.2467,0,16744,72
Kawagoe,35.0167,136.6667,0,15048,72
Shintomi,32.0689,131.488,0,16495,72
Sunagawa,43.4948,141.9035,0,16513,72
Yoshinogari,33.3212,130.3989,0,16324,72
Shiraoi,42.5512,141.3559,0,16638,72
Miyazu,35.5333,135.2,0,16564,72
Mifune,32.7146,130.8019,0,16468,72
Nakanoto,36.9889,136.9015,0,16442,72
Nanbu,40.4206,141.3303,0,16449,72
Tohoku,40.7279,141.2579,0,16449,72
Oarai,36.3133,140.5749,0,15696,72
Kumiyama,34.8814,135.7328,0,15200,72
Kotoura,35.5,133.7,0,16167,72
Yurihama,35.4899,133.8646,0,15972,72
Owase,34.0708,136.191,0,16079,72
Aki,33.5,133.9,0,16090,72
Minamiminowa,35.8729,137.9751,0,15727,72
Kanan,34.4917,135.6296,0,15497,72
Nagasu,32.9297,130.4528,0,15299,72
Tachiarai,33.3724,130.6224,0,15387,72
Tsukumiura,33.0667,131.8667,0,15664,72
Gonohe,40.5312,141.308,0,15761,72
Kumano,33.8886,136.1002,0,15806,72
Miyota,36.3223,138.5068,0,15494,72
Matsushige,34.1339,134.5803,0,14723,72
Kasumi,35.6333,134.6333,0,15704,72
Yazu,35.4092,134.2505,0,15642,72
Yakumo,42.256,140.2652,0,15674,72
Ashikita,32.2991,130.4932,0,15621,72
Kasagi,34.2965,135.5037,0,15565,72
Tobetsu,43.2237,141.517,0,15618,72
Tone,35.8578,140.1392,0,15035,72
Shizukuishi,39.6963,140.9758,0,15589,72
Shimanto,33.2117,133.1369,0,15540,72
Sayo,35.0042,134.3558,0,15508,72
Kawasaki,33.6,130.8149,0,15134,72
Daigo,36.7681,140.3552,0,15491,72
Tamaki,34.4902,136.6308,0,15113,72
Kanegasaki,39.1957,141.1163,0,15337,72
Daisen,35.5,133.5,0,15336,72
Wakuya,38.5397,141.1282,0,15177,72
Noto,37.3103,137.1477,0,15280,72
Kurate,33.7919,130.6742,0,14901,72
Kawaminami,32.192,131.5259,0,15151,72
Kamitonda,33.6963,135.4288,0,15040,72
Kujukuri,35.5333,140.4333,0,14652,72
Uchiko,33.533,132.6583,0,15191,72
Nakanojomachi,36.5898,138.841,0,15186,72
Kutchan,42.9017,140.7589,0,15123,72
Anpachi,35.3353,136.6654,0,14330,72
Aizubange,37.5615,139.8216,0,14906,72
Haga,36.5483,140.0582,0,14833,72
Mitane,40.1016,140.005,0,14944,72
Nakagawa,36.7363,140.1726,0,14921,72
Sera,34.5868,133.0566,0,14878,72
Misaki,34.3169,135.1421,0,14629,72
Mori,42.105,140.5764,0,14851,72
Fujisaki,40.6561,140.5028,0,14478,72
Betsukai,43.3938,145.1175,0,14828,72
Hirono,40.4085,141.7187,0,14757,72
Tabuse,33.9547,132.0414,0,14515,72
Obanazawa,38.6,140.4,0,14760,72
Kushimoto,33.4667,135.7833,0,14661,72
Nishinoomote,30.7322,130.9967,0,14694,72
Ashiya,33.8938,130.6639,0,13559,72
Suo-oshima,33.9276,132.1952,0,14605,72
Shinto,36.4384,138.9671,0,14193,72
Ichikawamisato,35.5652,138.5024,0,14458,72
Oki,33.2104,130.4398,0,13847,72
Hasami,33.1379,129.8955,0,14332,72
Miho,36.0045,140.3019,0,14355,72
Asagiri,32.2403,130.8979,0,14448,72
Kihoku,34.2114,136.3372,0,14392,72
Yamada,39.4677,141.9489,0,14388,72
Itakura,36.2259,139.6019,0,14039,72
Furukawamen,33.2384,129.6504,0,13942,72
Tsukawaki,33.2832,131.1515,0,14306,72
Ishikawa,37.1571,140.4468,0,14222,72
Taki,34.4961,136.5462,0,14160,72
Kawaii,38.0045,140.0458,0,14196,72
Shichinohe,40.7447,141.1579,0,14217,72
Hokuei,35.4833,133.7667,0,14010,72
Hayashima,34.6006,133.8283,0,12584,72
Sakaki,36.4618,138.1801,0,13967,72
Minamiaizu,37.2004,139.7732,0,14204,72
Seiro,37.9745,139.2742,0,13823,72
Kadena,26.3616,127.7553,0,13301,72
Kakunodatemachi,39.5963,140.562,0,14138,72
Kisanuki,31.3444,130.9452,0,14114,72
Chosei,35.4167,140.35,0,13656,72
Fujikawa,35.5612,138.4613,0,14004,72
Taishi,34.5187,135.6476,0,13092,72
Nachikatsuura,33.6261,135.9411,0,13930,72
Tako,35.7356,140.4677,0,13804,72
Wakasa,35.5489,135.9082,0,13867,72
Fujimi,35.9146,138.2407,0,13844,72
Kamigori,34.8736,134.3561,0,13835,72
Higashimiyoshi,34.0368,133.9369,0,13776,72
Hatoyama,35.9815,139.3341,0,13365,72
Yamanobe,38.2891,140.2622,0,13610,72
Shodoshima,34.4798,134.3089,0,13646,72
Chiran,31.3783,130.4416,0,13667,72
Tarumizu,31.5228,130.7594,0,13688,72
Kawatana,33.0728,129.8613,0,13370,72
Okinoshima,36.2091,133.3218,0,13595,72
Ugo,39.1993,140.4129,0,13547,72
Keisen,33.5788,130.6781,0,12876,72
Wake,34.8029,134.1575,0,13373,72
Itano,34.1443,134.4626,0,13087,72
Inawashiro,37.5578,140.1048,0,13403,72
Saka,34.3412,132.5136,0,12611,72
Matsushima,38.3802,141.0673,0,13151,72
Tonosho,35.8372,140.6687,0,13085,72
Yakage,34.6275,133.5872,0,13218,72
Kamikawa,36.2139,139.1017,0,13077,72
Tanagura,37.0299,140.3796,0,13264,72
Hashikami,40.4525,141.6211,0,13176,72
Motobu,26.6575,127.8978,0,13073,72
Shin'onsen,35.6235,134.4489,0,13213,72
Yamato,32.6858,130.9859,0,13210,72
Tonosho,34.4869,134.1884,0,12915,72
Itayanagi,40.6959,140.4572,0,12681,72
Yuza,39.0148,139.9088,0,12895,72
Misaki,34.9979,133.9582,0,12889,72
Takamori,35.5138,137.8739,0,12650,72
Asahi,35.0343,136.6644,0,11070,72
Suzu,37.4363,137.2605,0,12746,72
Ashibetsu,43.5182,142.1896,0,12775,72
Kanra,36.243,138.9218,0,12567,72
Kyotamba,35.1699,135.4194,0,12714,72
Shirataka,38.1831,140.0986,0,12663,72
Kasaishi,37.2528,140.3434,0,12282,72
Kawamata,37.665,140.5983,0,12537,72
Matsukawa,35.5972,137.9097,0,12435,72
Nobeji,40.8644,141.1287,0,12352,72
Tsuruta,40.7588,140.4284,0,12211,72
Higashiagatsuma,36.5714,138.8203,0,12356,72
Marumori,37.9114,140.7654,0,12251,72
Sakawa,33.5008,133.2866,0,12170,72
Osako,31.4292,131.0059,0,12092,72
Hirao,33.9379,132.0732,0,11831,72
Hodatsushimizu,36.8627,136.7976,0,12061,72
Iwanai,42.9798,140.5146,0,11982,72
Ichinomiya,35.3667,140.3667,0,11622,72
Iwate,39.9728,141.2122,0,12078,72
Ryuo,35.0608,136.1245,0,11821,72
Urakawa,42.1684,142.7682,0,11998,72
Tosashimizu,32.7833,132.95,0,11925,72
Yamamoto,37.9627,140.8781,0,11736,72
Kagamino,35.0918,133.933,0,11882,72
Satosho,34.5138,133.5569,0,10969,72
Yakushima,30.3903,130.6515,0,11829,72
Kamiita,34.1213,134.4049,0,11370,72
Motegi,36.5321,140.1876,0,11631,72
Mitai,32.7117,131.3077,0,11642,72
Koori,37.8547,140.5207,0,11425,72
Minabe,33.7725,135.3206,0,11594,72
Hidaka,42.4803,142.0743,0,11648,72
Okuizumo,35.1973,133.0023,0,11570,72
Muroto-misakicho,33.29,134.1519,0,11543,72
Yuasa,34.0294,135.1903,0,11038,72
Tagami,37.6988,139.058,0,11200,72
Kin,26.4562,127.926,0,11252,72
Higashiizu,34.7667,139.0333,0,11389,72
Kuriyama,43.0563,141.7843,0,11474,72
Zao,38.0981,140.6587,0,11360,72
Ichikai,36.5431,140.1022,0,11205,72
Ichinohe,40.2129,141.2954,0,11296,72
Chiyoda,36.2178,139.4424,0,10831,72
Honmachi,43.9115,144.6708,0,11302,72
Meiwa,36.2113,139.5342,0,10714,72
Ogose,35.9645,139.2942,0,10905,72
Ichikawa,34.9893,134.7633,0,11023,72
Yamanouchi,36.7446,138.4127,0,11106,72
Nakagawa,33.9511,134.6622,0,10576,72
Hikawadai,32.5825,130.6737,0,11038,72
Shoo,35.0418,134.1162,0,10933,72
Miyato,36.1772,139.1814,0,10783,72
Onna,26.4833,127.85,0,10852,72
Obuse,36.6975,138.3121,0,10510,72
Hakone,35.1894,139.0247,0,10925,72
Minamiise,34.3521,136.7036,0,10926,72
Matsuda-soryo,35.3482,139.1394,0,10682,72
Minamisanriku,38.6806,141.4624,0,10896,72
Asahi,36.9462,137.5599,0,10852,72
Ogano,36.0171,139.0086,0,10751,72
Otsuchi,39.3582,141.8994,0,10719,72
Iwai,35.5833,134.3333,0,10675,72
Nakayama,38.3331,140.2831,0,10617,72
Tokigawa,36.0086,139.2968,0,10470,72
Shirako,35.4543,140.3742,0,10280,72
Murata,38.1185,140.7224,0,10506,72
Kamikawa,35.0642,134.7397,0,10557,72
Rokunohe,40.6095,141.3248,0,10473,72
Naganuma,43.0102,141.6951,0,10515,72
Hoki,35.3852,133.4073,0,10491,72
Kamifurano,43.4556,142.4672,0,10500,72
Kiho,33.7333,136,0,10404,72
Kibichuo,34.8634,133.6935,0,10495,72
Minobu,35.4675,138.4424,0,10440,72
Kiso,35.9363,137.7831,0,10429,72
Nanbu,35.3403,133.3267,0,10275,72
Higashikagura,43.6966,142.4515,0,10152,72
Tokunoshima,27.7266,129.0187,0,10194,72
Minamiaso,32.8167,131.0333,0,10212,72
Iizuna,36.7547,138.2355,0,10134,72
Nishi,32.2011,130.8411,0,10121,72
Shioya,36.7776,139.8506,0,10152,72
Kushijima,32.7401,130.7573,0,9624,72
Takahama,35.4903,135.551,0,10047,72
Kawara,33.668,130.8473,0,9955,72
Yaotsu,35.476,137.1416,0,10070,72
Rokkasho,40.9672,141.3744,0,10099,72
